"author_name","category","per_curiam","case_name","date_filed","federal_cite_one","absolute_url","cluster","year_filed","scdb_id","scdb_decision_direction","scdb_votes_majority","scdb_votes_minority"
"justice stevens","dissenting",FALSE,"United States v. Chesapeake & Ohio R. Co.",1976-06-17,"426 U.S. 500","https://www.courtlistener.com/opinion/109487/united-states-v-chesapeake-ohio-r-co/","https://www.courtlistener.com/api/rest/v3/clusters/109487/",1976,"1975-131",1,6,2
"justice o'connor","majority",FALSE,"O'Sullivan v. Boerckel",1999-06-07,"526 U.S. 838","https://www.courtlistener.com/opinion/118296/osullivan-v-boerckel/","https://www.courtlistener.com/api/rest/v3/clusters/118296/",1999,"1998-066",1,6,3
"justice souter","concurring",FALSE,"O'Sullivan v. Boerckel",1999-06-07,"526 U.S. 838","https://www.courtlistener.com/opinion/118296/osullivan-v-boerckel/","https://www.courtlistener.com/api/rest/v3/clusters/118296/",1999,"1998-066",1,6,3
"justice stevens","dissenting",FALSE,"O'Sullivan v. Boerckel",1999-06-07,"526 U.S. 838","https://www.courtlistener.com/opinion/118296/osullivan-v-boerckel/","https://www.courtlistener.com/api/rest/v3/clusters/118296/",1999,"1998-066",1,6,3
"justice breyer","second_dissenting",FALSE,"O'Sullivan v. Boerckel",1999-06-07,"526 U.S. 838","https://www.courtlistener.com/opinion/118296/osullivan-v-boerckel/","https://www.courtlistener.com/api/rest/v3/clusters/118296/",1999,"1998-066",1,6,3
"justice stevens","majority",FALSE,"Carachuri-Rosendo v. Holder",2010-06-14,"560 U.S. 563","https://www.courtlistener.com/opinion/150542/carachuri-rosendo-v-holder/","https://www.courtlistener.com/api/rest/v3/clusters/150542/",2010,"2009-068",2,9,0
"justice scalia","concurring",FALSE,"Carachuri-Rosendo v. Holder",2010-06-14,"560 U.S. 563","https://www.courtlistener.com/opinion/150542/carachuri-rosendo-v-holder/","https://www.courtlistener.com/api/rest/v3/clusters/150542/",2010,"2009-068",2,9,0
"justice black","majority",FALSE,"Labine v. Vincent",1971-05-17,"401 U.S. 532","https://www.courtlistener.com/opinion/108296/labine-v-vincent/","https://www.courtlistener.com/api/rest/v3/clusters/108296/",1971,"1970-068",1,5,4
"justice harlan","concurring",FALSE,"Labine v. Vincent",1971-05-17,"401 U.S. 532","https://www.courtlistener.com/opinion/108296/labine-v-vincent/","https://www.courtlistener.com/api/rest/v3/clusters/108296/",1971,"1970-068",1,5,4
"justice brennan","dissenting",FALSE,"Labine v. Vincent",1971-05-17,"401 U.S. 532","https://www.courtlistener.com/opinion/108296/labine-v-vincent/","https://www.courtlistener.com/api/rest/v3/clusters/108296/",1971,"1970-068",1,5,4
"justice ginsburg","majority",FALSE,"Reed v. Farley",1994-08-24,"512 U.S. 339","https://www.courtlistener.com/opinion/117860/reed-v-farley/","https://www.courtlistener.com/api/rest/v3/clusters/117860/",1994,"1993-080",1,5,4
"justice scalia","concurring",FALSE,"Reed v. Farley",1994-08-24,"512 U.S. 339","https://www.courtlistener.com/opinion/117860/reed-v-farley/","https://www.courtlistener.com/api/rest/v3/clusters/117860/",1994,"1993-080",1,5,4
"justice blackmun","dissenting",FALSE,"Reed v. Farley",1994-08-24,"512 U.S. 339","https://www.courtlistener.com/opinion/117860/reed-v-farley/","https://www.courtlistener.com/api/rest/v3/clusters/117860/",1994,"1993-080",1,5,4
"justice kennedy","majority",FALSE,"Smith v. Texas",2007-04-25,"550 U.S. 297","https://www.courtlistener.com/opinion/145740/smith-v-texas/","https://www.courtlistener.com/api/rest/v3/clusters/145740/",2007,"2006-035",2,5,4
"justice souter","concurring",FALSE,"Smith v. Texas",2007-04-25,"550 U.S. 297","https://www.courtlistener.com/opinion/145740/smith-v-texas/","https://www.courtlistener.com/api/rest/v3/clusters/145740/",2007,"2006-035",2,5,4
